Id,Id2,code,med_inc,ZIP
8600000US06390,6390,ZCTA5 06390,151083,06390
8600000US10001,10001,ZCTA5 10001,86801,10001
8600000US10002,10002,ZCTA5 10002,33726,10002
8600000US10003,10003,ZCTA5 10003,98151,10003
8600000US10004,10004,ZCTA5 10004,119691,10004
8600000US10005,10005,ZCTA5 10005,124194,10005
8600000US10006,10006,ZCTA5 10006,123691,10006
8600000US10007,10007,ZCTA5 10007,250000,10007
8600000US10009,10009,ZCTA5 10009,59090,10009
8600000US10010,10010,ZCTA5 10010,101718,10010
8600000US10011,10011,ZCTA5 10011,109818,10011
8600000US10012,10012,ZCTA5 10012,100859,10012
8600000US10013,10013,ZCTA5 10013,96667,10013
8600000US10014,10014,ZCTA5 10014,113973,10014
8600000US10016,10016,ZCTA5 10016,104826,10016
8600000US10017,10017,ZCTA5 10017,106421,10017
8600000US10018,10018,ZCTA5 10018,105500,10018
8600000US10019,10019,ZCTA5 10019,94022,10019
8600000US10020,10020,ZCTA5 10020,,10020
8600000US10021,10021,ZCTA5 10021,115076,10021
8600000US10022,10022,ZCTA5 10022,126378,10022
8600000US10023,10023,ZCTA5 10023,111478,10023
8600000US10024,10024,ZCTA5 10024,113839,10024
8600000US10025,10025,ZCTA5 10025,74065,10025
8600000US10026,10026,ZCTA5 10026,47264,10026
8600000US10027,10027,ZCTA5 10027,40782,10027
8600000US10028,10028,ZCTA5 10028,114939,10028
8600000US10029,10029,ZCTA5 10029,31350,10029
8600000US10030,10030,ZCTA5 10030,33196,10030
8600000US10031,10031,ZCTA5 10031,39774,10031
8600000US10032,10032,ZCTA5 10032,37280,10032
8600000US10033,10033,ZCTA5 10033,44933,10033
8600000US10034,10034,ZCTA5 10034,42581,10034
8600000US10035,10035,ZCTA5 10035,27424,10035
8600000US10036,10036,ZCTA5 10036,75966,10036
8600000US10037,10037,ZCTA5 10037,35491,10037
8600000US10038,10038,ZCTA5 10038,76379,10038
8600000US10039,10039,ZCTA5 10039,33558,10039
8600000US10040,10040,ZCTA5 10040,46200,10040
8600000US10044,10044,ZCTA5 10044,91383,10044
8600000US10065,10065,ZCTA5 10065,112869,10065
8600000US10069,10069,ZCTA5 10069,163750,10069
8600000US10075,10075,ZCTA5 10075,111691,10075
8600000US10103,10103,ZCTA5 10103,,10103
8600000US10110,10110,ZCTA5 10110,,10110
8600000US10111,10111,ZCTA5 10111,,10111
8600000US10112,10112,ZCTA5 10112,,10112
8600000US10115,10115,ZCTA5 10115,,10115
8600000US10119,10119,ZCTA5 10119,,10119
8600000US10128,10128,ZCTA5 10128,100200,10128
8600000US10152,10152,ZCTA5 10152,,10152
8600000US10153,10153,ZCTA5 10153,,10153
8600000US10154,10154,ZCTA5 10154,,10154
8600000US10162,10162,ZCTA5 10162,193510,10162
8600000US10165,10165,ZCTA5 10165,,10165
8600000US10167,10167,ZCTA5 10167,,10167
8600000US10168,10168,ZCTA5 10168,,10168
8600000US10169,10169,ZCTA5 10169,,10169
8600000US10170,10170,ZCTA5 10170,,10170
8600000US10171,10171,ZCTA5 10171,,10171
8600000US10172,10172,ZCTA5 10172,,10172
8600000US10173,10173,ZCTA5 10173,,10173
8600000US10174,10174,ZCTA5 10174,,10174
8600000US10177,10177,ZCTA5 10177,,10177
8600000US10199,10199,ZCTA5 10199,,10199
8600000US10271,10271,ZCTA5 10271,,10271
8600000US10278,10278,ZCTA5 10278,,10278
8600000US10279,10279,ZCTA5 10279,,10279
8600000US10280,10280,ZCTA5 10280,145432,10280
8600000US10282,10282,ZCTA5 10282,250000,10282
8600000US10301,10301,ZCTA5 10301,54605,10301
8600000US10302,10302,ZCTA5 10302,54170,10302
8600000US10303,10303,ZCTA5 10303,52553,10303
8600000US10304,10304,ZCTA5 10304,54106,10304
8600000US10305,10305,ZCTA5 10305,72782,10305
8600000US10306,10306,ZCTA5 10306,79686,10306
8600000US10307,10307,ZCTA5 10307,76857,10307
8600000US10308,10308,ZCTA5 10308,87174,10308
8600000US10309,10309,ZCTA5 10309,87509,10309
8600000US10310,10310,ZCTA5 10310,68080,10310
8600000US10311,10311,ZCTA5 10311,,10311
8600000US10312,10312,ZCTA5 10312,84584,10312
8600000US10314,10314,ZCTA5 10314,77331,10314
8600000US10451,10451,ZCTA5 10451,26048,10451
8600000US10452,10452,ZCTA5 10452,24790,10452
8600000US10453,10453,ZCTA5 10453,23095,10453
8600000US10454,10454,ZCTA5 10454,20210,10454
8600000US10455,10455,ZCTA5 10455,23253,10455
8600000US10456,10456,ZCTA5 10456,23956,10456
8600000US10457,10457,ZCTA5 10457,24750,10457
8600000US10458,10458,ZCTA5 10458,27912,10458
8600000US10459,10459,ZCTA5 10459,23761,10459
8600000US10460,10460,ZCTA5 10460,23209,10460
8600000US10461,10461,ZCTA5 10461,51568,10461
8600000US10462,10462,ZCTA5 10462,45760,10462
8600000US10463,10463,ZCTA5 10463,56482,10463
8600000US10464,10464,ZCTA5 10464,75208,10464
8600000US10465,10465,ZCTA5 10465,73776,10465
8600000US10466,10466,ZCTA5 10466,42478,10466
8600000US10467,10467,ZCTA5 10467,35117,10467
8600000US10468,10468,ZCTA5 10468,34784,10468
8600000US10469,10469,ZCTA5 10469,57207,10469
8600000US10470,10470,ZCTA5 10470,57706,10470
8600000US10471,10471,ZCTA5 10471,80222,10471
8600000US10472,10472,ZCTA5 10472,29308,10472
8600000US10473,10473,ZCTA5 10473,36764,10473
8600000US10474,10474,ZCTA5 10474,26585,10474
8600000US10475,10475,ZCTA5 10475,44923,10475
8600000US10501,10501,ZCTA5 10501,141563,10501
8600000US10502,10502,ZCTA5 10502,157132,10502
8600000US10503,10503,ZCTA5 10503,,10503
8600000US10504,10504,ZCTA5 10504,205912,10504
8600000US10505,10505,ZCTA5 10505,143750,10505
8600000US10506,10506,ZCTA5 10506,206207,10506
8600000US10507,10507,ZCTA5 10507,64351,10507
8600000US10509,10509,ZCTA5 10509,94226,10509
8600000US10510,10510,ZCTA5 10510,146723,10510
8600000US10511,10511,ZCTA5 10511,98370,10511
8600000US10512,10512,ZCTA5 10512,90095,10512
8600000US10514,10514,ZCTA5 10514,212528,10514
8600000US10516,10516,ZCTA5 10516,92381,10516
8600000US10517,10517,ZCTA5 10517,89250,10517
8600000US10518,10518,ZCTA5 10518,187898,10518
8600000US10519,10519,ZCTA5 10519,,10519
8600000US10520,10520,ZCTA5 10520,101932,10520
8600000US10522,10522,ZCTA5 10522,116671,10522
8600000US10523,10523,ZCTA5 10523,87353,10523
8600000US10524,10524,ZCTA5 10524,119583,10524
8600000US10526,10526,ZCTA5 10526,122250,10526
8600000US10527,10527,ZCTA5 10527,152212,10527
8600000US10528,10528,ZCTA5 10528,105570,10528
8600000US10530,10530,ZCTA5 10530,102317,10530
8600000US10532,10532,ZCTA5 10532,105739,10532
8600000US10533,10533,ZCTA5 10533,139574,10533
8600000US10535,10535,ZCTA5 10535,53636,10535
8600000US10536,10536,ZCTA5 10536,157875,10536
8600000US10537,10537,ZCTA5 10537,77396,10537
8600000US10538,10538,ZCTA5 10538,152500,10538
8600000US10541,10541,ZCTA5 10541,107901,10541
8600000US10543,10543,ZCTA5 10543,83827,10543
8600000US10545,10545,ZCTA5 10545,,10545
8600000US10546,10546,ZCTA5 10546,115278,10546
8600000US10547,10547,ZCTA5 10547,94982,10547
8600000US10548,10548,ZCTA5 10548,77059,10548
8600000US10549,10549,ZCTA5 10549,91184,10549
8600000US10550,10550,ZCTA5 10550,40698,10550
8600000US10552,10552,ZCTA5 10552,70991,10552
8600000US10553,10553,ZCTA5 10553,70513,10553
8600000US10560,10560,ZCTA5 10560,126905,10560
8600000US10562,10562,ZCTA5 10562,71773,10562
8600000US10566,10566,ZCTA5 10566,52125,10566
8600000US10567,10567,ZCTA5 10567,119521,10567
8600000US10570,10570,ZCTA5 10570,125814,10570
8600000US10573,10573,ZCTA5 10573,67206,10573
8600000US10576,10576,ZCTA5 10576,172714,10576
8600000US10577,10577,ZCTA5 10577,216250,10577
8600000US10578,10578,ZCTA5 10578,115714,10578
8600000US10579,10579,ZCTA5 10579,105694,10579
8600000US10580,10580,ZCTA5 10580,156595,10580
8600000US10583,10583,ZCTA5 10583,175123,10583
8600000US10588,10588,ZCTA5 10588,73054,10588
8600000US10589,10589,ZCTA5 10589,100240,10589
8600000US10590,10590,ZCTA5 10590,131607,10590
8600000US10591,10591,ZCTA5 10591,78388,10591
8600000US10594,10594,ZCTA5 10594,116950,10594
8600000US10595,10595,ZCTA5 10595,103889,10595
8600000US10596,10596,ZCTA5 10596,54432,10596
8600000US10597,10597,ZCTA5 10597,207895,10597
8600000US10598,10598,ZCTA5 10598,116862,10598
8600000US10601,10601,ZCTA5 10601,69234,10601
8600000US10603,10603,ZCTA5 10603,91884,10603
8600000US10604,10604,ZCTA5 10604,87396,10604
8600000US10605,10605,ZCTA5 10605,107325,10605
8600000US10606,10606,ZCTA5 10606,69579,10606
8600000US10607,10607,ZCTA5 10607,130982,10607
8600000US10701,10701,ZCTA5 10701,42238,10701
8600000US10703,10703,ZCTA5 10703,58244,10703
8600000US10704,10704,ZCTA5 10704,70272,10704
8600000US10705,10705,ZCTA5 10705,45446,10705
8600000US10706,10706,ZCTA5 10706,127632,10706
8600000US10707,10707,ZCTA5 10707,94427,10707
8600000US10708,10708,ZCTA5 10708,98014,10708
8600000US10709,10709,ZCTA5 10709,95625,10709
8600000US10710,10710,ZCTA5 10710,82324,10710
8600000US10801,10801,ZCTA5 10801,56101,10801
8600000US10803,10803,ZCTA5 10803,151607,10803
8600000US10804,10804,ZCTA5 10804,161445,10804
8600000US10805,10805,ZCTA5 10805,57672,10805
8600000US10901,10901,ZCTA5 10901,87444,10901
8600000US10910,10910,ZCTA5 10910,,10910
8600000US10911,10911,ZCTA5 10911,,10911
8600000US10913,10913,ZCTA5 10913,120929,10913
8600000US10914,10914,ZCTA5 10914,129632,10914
8600000US10915,10915,ZCTA5 10915,,10915
8600000US10916,10916,ZCTA5 10916,105104,10916
8600000US10917,10917,ZCTA5 10917,96077,10917
8600000US10918,10918,ZCTA5 10918,91471,10918
8600000US10919,10919,ZCTA5 10919,97703,10919
8600000US10920,10920,ZCTA5 10920,103344,10920
8600000US10921,10921,ZCTA5 10921,86071,10921
8600000US10922,10922,ZCTA5 10922,96875,10922
8600000US10923,10923,ZCTA5 10923,83734,10923
8600000US10924,10924,ZCTA5 10924,90184,10924
8600000US10925,10925,ZCTA5 10925,68125,10925
8600000US10926,10926,ZCTA5 10926,66394,10926
8600000US10927,10927,ZCTA5 10927,56061,10927
8600000US10928,10928,ZCTA5 10928,77969,10928
8600000US10930,10930,ZCTA5 10930,129477,10930
8600000US10931,10931,ZCTA5 10931,78162,10931
8600000US10932,10932,ZCTA5 10932,,10932
8600000US10933,10933,ZCTA5 10933,97845,10933
8600000US10940,10940,ZCTA5 10940,57007,10940
8600000US10941,10941,ZCTA5 10941,66141,10941
8600000US10950,10950,ZCTA5 10950,70645,10950
8600000US10952,10952,ZCTA5 10952,55595,10952
8600000US10953,10953,ZCTA5 10953,123600,10953
8600000US10954,10954,ZCTA5 10954,90743,10954
8600000US10956,10956,ZCTA5 10956,119899,10956
8600000US10958,10958,ZCTA5 10958,103203,10958
8600000US10960,10960,ZCTA5 10960,80141,10960
8600000US10962,10962,ZCTA5 10962,94303,10962
8600000US10963,10963,ZCTA5 10963,74821,10963
8600000US10964,10964,ZCTA5 10964,83257,10964
8600000US10965,10965,ZCTA5 10965,94352,10965
8600000US10968,10968,ZCTA5 10968,91581,10968
8600000US10969,10969,ZCTA5 10969,92500,10969
8600000US10970,10970,ZCTA5 10970,82856,10970
8600000US10973,10973,ZCTA5 10973,91250,10973
8600000US10974,10974,ZCTA5 10974,86006,10974
8600000US10975,10975,ZCTA5 10975,,10975
8600000US10976,10976,ZCTA5 10976,46750,10976
8600000US10977,10977,ZCTA5 10977,56598,10977
8600000US10979,10979,ZCTA5 10979,68125,10979
8600000US10980,10980,ZCTA5 10980,95214,10980
8600000US10983,10983,ZCTA5 10983,113036,10983
8600000US10984,10984,ZCTA5 10984,120341,10984
8600000US10985,10985,ZCTA5 10985,,10985
8600000US10986,10986,ZCTA5 10986,119671,10986
8600000US10987,10987,ZCTA5 10987,97279,10987
8600000US10988,10988,ZCTA5 10988,79375,10988
8600000US10989,10989,ZCTA5 10989,104285,10989
8600000US10990,10990,ZCTA5 10990,88452,10990
8600000US10992,10992,ZCTA5 10992,84830,10992
8600000US10993,10993,ZCTA5 10993,64627,10993
8600000US10994,10994,ZCTA5 10994,130060,10994
8600000US10996,10996,ZCTA5 10996,100385,10996
8600000US10998,10998,ZCTA5 10998,98036,10998
8600000US11001,11001,ZCTA5 11001,99691,11001
8600000US11003,11003,ZCTA5 11003,89831,11003
8600000US11004,11004,ZCTA5 11004,85968,11004
8600000US11005,11005,ZCTA5 11005,58894,11005
8600000US11010,11010,ZCTA5 11010,97741,11010
8600000US11020,11020,ZCTA5 11020,123438,11020
8600000US11021,11021,ZCTA5 11021,90993,11021
8600000US11023,11023,ZCTA5 11023,106699,11023
8600000US11024,11024,ZCTA5 11024,94243,11024
8600000US11030,11030,ZCTA5 11030,161786,11030
8600000US11040,11040,ZCTA5 11040,106654,11040
8600000US11042,11042,ZCTA5 11042,,11042
8600000US11050,11050,ZCTA5 11050,104261,11050
8600000US11096,11096,ZCTA5 11096,48449,11096
8600000US11101,11101,ZCTA5 11101,48013,11101
8600000US11102,11102,ZCTA5 11102,51123,11102
8600000US11103,11103,ZCTA5 11103,59243,11103
8600000US11104,11104,ZCTA5 11104,55294,11104
8600000US11105,11105,ZCTA5 11105,61646,11105
8600000US11106,11106,ZCTA5 11106,54109,11106
8600000US11109,11109,ZCTA5 11109,129505,11109
8600000US11201,11201,ZCTA5 11201,101150,11201
8600000US11203,11203,ZCTA5 11203,45936,11203
8600000US11204,11204,ZCTA5 11204,46560,11204
8600000US11205,11205,ZCTA5 11205,47575,11205
8600000US11206,11206,ZCTA5 11206,30779,11206
8600000US11207,11207,ZCTA5 11207,34252,11207
8600000US11208,11208,ZCTA5 11208,35698,11208
8600000US11209,11209,ZCTA5 11209,62761,11209
8600000US11210,11210,ZCTA5 11210,57565,11210
8600000US11211,11211,ZCTA5 11211,54406,11211
8600000US11212,11212,ZCTA5 11212,28207,11212
8600000US11213,11213,ZCTA5 11213,34701,11213
8600000US11214,11214,ZCTA5 11214,49828,11214
8600000US11215,11215,ZCTA5 11215,103716,11215
8600000US11216,11216,ZCTA5 11216,47107,11216
8600000US11217,11217,ZCTA5 11217,87091,11217
8600000US11218,11218,ZCTA5 11218,56120,11218
8600000US11219,11219,ZCTA5 11219,35974,11219
8600000US11220,11220,ZCTA5 11220,38893,11220
8600000US11221,11221,ZCTA5 11221,40635,11221
8600000US11222,11222,ZCTA5 11222,72409,11222
8600000US11223,11223,ZCTA5 11223,43019,11223
8600000US11224,11224,ZCTA5 11224,28006,11224
8600000US11225,11225,ZCTA5 11225,44911,11225
8600000US11226,11226,ZCTA5 11226,43399,11226
8600000US11228,11228,ZCTA5 11228,64250,11228
8600000US11229,11229,ZCTA5 11229,52168,11229
8600000US11230,11230,ZCTA5 11230,41068,11230
8600000US11231,11231,ZCTA5 11231,83310,11231
8600000US11232,11232,ZCTA5 11232,44474,11232
8600000US11233,11233,ZCTA5 11233,33745,11233
8600000US11234,11234,ZCTA5 11234,71115,11234
8600000US11235,11235,ZCTA5 11235,42818,11235
8600000US11236,11236,ZCTA5 11236,58705,11236
8600000US11237,11237,ZCTA5 11237,44950,11237
8600000US11238,11238,ZCTA5 11238,70873,11238
8600000US11239,11239,ZCTA5 11239,26186,11239
8600000US11351,11351,ZCTA5 11351,,11351
8600000US11354,11354,ZCTA5 11354,44741,11354
8600000US11355,11355,ZCTA5 11355,39168,11355
8600000US11356,11356,ZCTA5 11356,57194,11356
8600000US11357,11357,ZCTA5 11357,73750,11357
8600000US11358,11358,ZCTA5 11358,65258,11358
8600000US11359,11359,ZCTA5 11359,,11359
8600000US11360,11360,ZCTA5 11360,80235,11360
8600000US11361,11361,ZCTA5 11361,79158,11361
8600000US11362,11362,ZCTA5 11362,86758,11362
8600000US11363,11363,ZCTA5 11363,89219,11363
8600000US11364,11364,ZCTA5 11364,72477,11364
8600000US11365,11365,ZCTA5 11365,59520,11365
8600000US11366,11366,ZCTA5 11366,72486,11366
8600000US11367,11367,ZCTA5 11367,56557,11367
8600000US11368,11368,ZCTA5 11368,45004,11368
8600000US11369,11369,ZCTA5 11369,52310,11369
8600000US11370,11370,ZCTA5 11370,53427,11370
8600000US11371,11371,ZCTA5 11371,,11371
8600000US11372,11372,ZCTA5 11372,50485,11372
8600000US11373,11373,ZCTA5 11373,47588,11373
8600000US11374,11374,ZCTA5 11374,52132,11374
8600000US11375,11375,ZCTA5 11375,72414,11375
8600000US11377,11377,ZCTA5 11377,50436,11377
8600000US11378,11378,ZCTA5 11378,57127,11378
8600000US11379,11379,ZCTA5 11379,71551,11379
8600000US11385,11385,ZCTA5 11385,55331,11385
8600000US11411,11411,ZCTA5 11411,81149,11411
8600000US11412,11412,ZCTA5 11412,72458,11412
8600000US11413,11413,ZCTA5 11413,81287,11413
8600000US11414,11414,ZCTA5 11414,68374,11414
8600000US11415,11415,ZCTA5 11415,63756,11415
8600000US11416,11416,ZCTA5 11416,58392,11416
8600000US11417,11417,ZCTA5 11417,62057,11417
8600000US11418,11418,ZCTA5 11418,61480,11418
8600000US11419,11419,ZCTA5 11419,58266,11419
8600000US11420,11420,ZCTA5 11420,59660,11420
8600000US11421,11421,ZCTA5 11421,60996,11421
8600000US11422,11422,ZCTA5 11422,84955,11422
8600000US11423,11423,ZCTA5 11423,62179,11423
8600000US11424,11424,ZCTA5 11424,,11424
8600000US11425,11425,ZCTA5 11425,,11425
8600000US11426,11426,ZCTA5 11426,77146,11426
8600000US11427,11427,ZCTA5 11427,66007,11427
8600000US11428,11428,ZCTA5 11428,67151,11428
8600000US11429,11429,ZCTA5 11429,68684,11429
8600000US11430,11430,ZCTA5 11430,,11430
8600000US11432,11432,ZCTA5 11432,50702,11432
8600000US11433,11433,ZCTA5 11433,42964,11433
8600000US11434,11434,ZCTA5 11434,58076,11434
8600000US11435,11435,ZCTA5 11435,52686,11435
8600000US11436,11436,ZCTA5 11436,64005,11436
8600000US11451,11451,ZCTA5 11451,,11451
8600000US11501,11501,ZCTA5 11501,89347,11501
8600000US11507,11507,ZCTA5 11507,111875,11507
8600000US11509,11509,ZCTA5 11509,135750,11509
8600000US11510,11510,ZCTA5 11510,93768,11510
8600000US11514,11514,ZCTA5 11514,97692,11514
8600000US11516,11516,ZCTA5 11516,95720,11516
8600000US11518,11518,ZCTA5 11518,92901,11518
8600000US11520,11520,ZCTA5 11520,72628,11520
8600000US11530,11530,ZCTA5 11530,139821,11530
8600000US11542,11542,ZCTA5 11542,68647,11542
8600000US11545,11545,ZCTA5 11545,142219,11545
8600000US11547,11547,ZCTA5 11547,115917,11547
8600000US11548,11548,ZCTA5 11548,100893,11548
8600000US11549,11549,ZCTA5 11549,,11549
8600000US11550,11550,ZCTA5 11550,57003,11550
8600000US11552,11552,ZCTA5 11552,97254,11552
8600000US11553,11553,ZCTA5 11553,70201,11553
8600000US11554,11554,ZCTA5 11554,94214,11554
8600000US11556,11556,ZCTA5 11556,,11556
8600000US11557,11557,ZCTA5 11557,120617,11557
8600000US11558,11558,ZCTA5 11558,72292,11558
8600000US11559,11559,ZCTA5 11559,115252,11559
8600000US11560,11560,ZCTA5 11560,103594,11560
8600000US11561,11561,ZCTA5 11561,89252,11561
8600000US11563,11563,ZCTA5 11563,85194,11563
8600000US11565,11565,ZCTA5 11565,110110,11565
8600000US11566,11566,ZCTA5 11566,125992,11566
8600000US11568,11568,ZCTA5 11568,172750,11568
8600000US11569,11569,ZCTA5 11569,110398,11569
8600000US11570,11570,ZCTA5 11570,107442,11570
8600000US11572,11572,ZCTA5 11572,95750,11572
8600000US11575,11575,ZCTA5 11575,65890,11575
8600000US11576,11576,ZCTA5 11576,152910,11576
8600000US11577,11577,ZCTA5 11577,116667,11577
8600000US11579,11579,ZCTA5 11579,110696,11579
8600000US11580,11580,ZCTA5 11580,90536,11580
8600000US11581,11581,ZCTA5 11581,100787,11581
8600000US11590,11590,ZCTA5 11590,89083,11590
8600000US11596,11596,ZCTA5 11596,110575,11596
8600000US11598,11598,ZCTA5 11598,129907,11598
8600000US11691,11691,ZCTA5 11691,42023,11691
8600000US11692,11692,ZCTA5 11692,42127,11692
8600000US11693,11693,ZCTA5 11693,53281,11693
8600000US11694,11694,ZCTA5 11694,75094,11694
8600000US11697,11697,ZCTA5 11697,93333,11697
8600000US11701,11701,ZCTA5 11701,73494,11701
8600000US11702,11702,ZCTA5 11702,97294,11702
8600000US11703,11703,ZCTA5 11703,88983,11703
8600000US11704,11704,ZCTA5 11704,81072,11704
8600000US11705,11705,ZCTA5 11705,98321,11705
8600000US11706,11706,ZCTA5 11706,79086,11706
8600000US11709,11709,ZCTA5 11709,101221,11709
8600000US11710,11710,ZCTA5 11710,106204,11710
8600000US11713,11713,ZCTA5 11713,71101,11713
8600000US11714,11714,ZCTA5 11714,88750,11714
8600000US11715,11715,ZCTA5 11715,108009,11715
8600000US11716,11716,ZCTA5 11716,79968,11716
8600000US11717,11717,ZCTA5 11717,70208,11717
8600000US11718,11718,ZCTA5 11718,122692,11718
8600000US11719,11719,ZCTA5 11719,91488,11719
8600000US11720,11720,ZCTA5 11720,91224,11720
8600000US11721,11721,ZCTA5 11721,106786,11721
8600000US11722,11722,ZCTA5 11722,66570,11722
8600000US11724,11724,ZCTA5 11724,200313,11724
8600000US11725,11725,ZCTA5 11725,113613,11725
8600000US11726,11726,ZCTA5 11726,69123,11726
8600000US11727,11727,ZCTA5 11727,75408,11727
8600000US11729,11729,ZCTA5 11729,83122,11729
8600000US11730,11730,ZCTA5 11730,115402,11730
8600000US11731,11731,ZCTA5 11731,99360,11731
8600000US11732,11732,ZCTA5 11732,116125,11732
8600000US11733,11733,ZCTA5 11733,129358,11733
8600000US11735,11735,ZCTA5 11735,91156,11735
8600000US11738,11738,ZCTA5 11738,94522,11738
8600000US11739,11739,ZCTA5 11739,129464,11739
8600000US11740,11740,ZCTA5 11740,89102,11740
8600000US11741,11741,ZCTA5 11741,100133,11741
8600000US11742,11742,ZCTA5 11742,86381,11742
8600000US11743,11743,ZCTA5 11743,113750,11743
8600000US11746,11746,ZCTA5 11746,99414,11746
8600000US11747,11747,ZCTA5 11747,117288,11747
8600000US11749,11749,ZCTA5 11749,87976,11749
8600000US11751,11751,ZCTA5 11751,95191,11751
8600000US11752,11752,ZCTA5 11752,100108,11752
8600000US11753,11753,ZCTA5 11753,145947,11753
8600000US11754,11754,ZCTA5 11754,100101,11754
8600000US11755,11755,ZCTA5 11755,96654,11755
8600000US11756,11756,ZCTA5 11756,100773,11756
8600000US11757,11757,ZCTA5 11757,81330,11757
