Id,Id2,code,med_inc,ZIP
8600000US13755,13755,ZCTA5 13755,33393,13755
8600000US13756,13756,ZCTA5 13756,46198,13756
8600000US13757,13757,ZCTA5 13757,52056,13757
8600000US13760,13760,ZCTA5 13760,52598,13760
8600000US13774,13774,ZCTA5 13774,71071,13774
8600000US13775,13775,ZCTA5 13775,47750,13775
8600000US13776,13776,ZCTA5 13776,50625,13776
8600000US13777,13777,ZCTA5 13777,53125,13777
8600000US13778,13778,ZCTA5 13778,55410,13778
8600000US13780,13780,ZCTA5 13780,47163,13780
8600000US13782,13782,ZCTA5 13782,47292,13782
8600000US13783,13783,ZCTA5 13783,39342,13783
8600000US13784,13784,ZCTA5 13784,38125,13784
8600000US13786,13786,ZCTA5 13786,51797,13786
8600000US13787,13787,ZCTA5 13787,39634,13787
8600000US13788,13788,ZCTA5 13788,51382,13788
8600000US13790,13790,ZCTA5 13790,39803,13790
8600000US13794,13794,ZCTA5 13794,84375,13794
8600000US13795,13795,ZCTA5 13795,50299,13795
8600000US13796,13796,ZCTA5 13796,51875,13796
8600000US13797,13797,ZCTA5 13797,48533,13797
8600000US13801,13801,ZCTA5 13801,36691,13801
8600000US13802,13802,ZCTA5 13802,56071,13802
8600000US13803,13803,ZCTA5 13803,55195,13803
8600000US13804,13804,ZCTA5 13804,54432,13804
8600000US13806,13806,ZCTA5 13806,62955,13806
8600000US13807,13807,ZCTA5 13807,56136,13807
8600000US13808,13808,ZCTA5 13808,48068,13808
8600000US13809,13809,ZCTA5 13809,50069,13809
8600000US13810,13810,ZCTA5 13810,34688,13810
8600000US13811,13811,ZCTA5 13811,52500,13811
8600000US13812,13812,ZCTA5 13812,48359,13812
8600000US13813,13813,ZCTA5 13813,42768,13813
8600000US13815,13815,ZCTA5 13815,44647,13815
8600000US13820,13820,ZCTA5 13820,44614,13820
8600000US13825,13825,ZCTA5 13825,50515,13825
8600000US13826,13826,ZCTA5 13826,,13826
8600000US13827,13827,ZCTA5 13827,59730,13827
8600000US13830,13830,ZCTA5 13830,46742,13830
8600000US13832,13832,ZCTA5 13832,33415,13832
8600000US13833,13833,ZCTA5 13833,47399,13833
8600000US13834,13834,ZCTA5 13834,,13834
8600000US13835,13835,ZCTA5 13835,44750,13835
8600000US13838,13838,ZCTA5 13838,34753,13838
8600000US13839,13839,ZCTA5 13839,44000,13839
8600000US13841,13841,ZCTA5 13841,43250,13841
8600000US13842,13842,ZCTA5 13842,77778,13842
8600000US13843,13843,ZCTA5 13843,44178,13843
8600000US13844,13844,ZCTA5 13844,41750,13844
8600000US13845,13845,ZCTA5 13845,,13845
8600000US13846,13846,ZCTA5 13846,45625,13846
8600000US13847,13847,ZCTA5 13847,,13847
8600000US13849,13849,ZCTA5 13849,42226,13849
8600000US13850,13850,ZCTA5 13850,61546,13850
8600000US13856,13856,ZCTA5 13856,38086,13856
8600000US13859,13859,ZCTA5 13859,63021,13859
8600000US13860,13860,ZCTA5 13860,,13860
8600000US13861,13861,ZCTA5 13861,,13861
8600000US13862,13862,ZCTA5 13862,59963,13862
8600000US13863,13863,ZCTA5 13863,56094,13863
8600000US13864,13864,ZCTA5 13864,39057,13864
8600000US13865,13865,ZCTA5 13865,60399,13865
8600000US13901,13901,ZCTA5 13901,41921,13901
8600000US13902,13902,ZCTA5 13902,,13902
8600000US13903,13903,ZCTA5 13903,41556,13903
8600000US13904,13904,ZCTA5 13904,41738,13904
8600000US13905,13905,ZCTA5 13905,35046,13905
8600000US14001,14001,ZCTA5 14001,54698,14001
8600000US14004,14004,ZCTA5 14004,66089,14004
8600000US14005,14005,ZCTA5 14005,59318,14005
8600000US14006,14006,ZCTA5 14006,53642,14006
8600000US14008,14008,ZCTA5 14008,55625,14008
8600000US14009,14009,ZCTA5 14009,44464,14009
8600000US14011,14011,ZCTA5 14011,60307,14011
8600000US14012,14012,ZCTA5 14012,52045,14012
8600000US14013,14013,ZCTA5 14013,48833,14013
8600000US14020,14020,ZCTA5 14020,44864,14020
8600000US14024,14024,ZCTA5 14024,59338,14024
8600000US14025,14025,ZCTA5 14025,62073,14025
8600000US14026,14026,ZCTA5 14026,79563,14026
8600000US14028,14028,ZCTA5 14028,60625,14028
8600000US14030,14030,ZCTA5 14030,56932,14030
8600000US14031,14031,ZCTA5 14031,69530,14031
8600000US14032,14032,ZCTA5 14032,99194,14032
8600000US14033,14033,ZCTA5 14033,86708,14033
8600000US14034,14034,ZCTA5 14034,55000,14034
8600000US14035,14035,ZCTA5 14035,,14035
8600000US14036,14036,ZCTA5 14036,55744,14036
8600000US14037,14037,ZCTA5 14037,68056,14037
8600000US14039,14039,ZCTA5 14039,48750,14039
8600000US14040,14040,ZCTA5 14040,63214,14040
8600000US14041,14041,ZCTA5 14041,47000,14041
8600000US14042,14042,ZCTA5 14042,35156,14042
8600000US14043,14043,ZCTA5 14043,51318,14043
8600000US14047,14047,ZCTA5 14047,58148,14047
8600000US14048,14048,ZCTA5 14048,40804,14048
8600000US14051,14051,ZCTA5 14051,107500,14051
8600000US14052,14052,ZCTA5 14052,75750,14052
8600000US14054,14054,ZCTA5 14054,55375,14054
8600000US14055,14055,ZCTA5 14055,63242,14055
8600000US14057,14057,ZCTA5 14057,63497,14057
8600000US14058,14058,ZCTA5 14058,67155,14058
8600000US14059,14059,ZCTA5 14059,78322,14059
8600000US14060,14060,ZCTA5 14060,,14060
8600000US14061,14061,ZCTA5 14061,59545,14061
8600000US14062,14062,ZCTA5 14062,50469,14062
8600000US14063,14063,ZCTA5 14063,49596,14063
8600000US14065,14065,ZCTA5 14065,42143,14065
8600000US14066,14066,ZCTA5 14066,50455,14066
8600000US14067,14067,ZCTA5 14067,48246,14067
8600000US14068,14068,ZCTA5 14068,59262,14068
8600000US14069,14069,ZCTA5 14069,41042,14069
8600000US14070,14070,ZCTA5 14070,42575,14070
8600000US14072,14072,ZCTA5 14072,78597,14072
8600000US14075,14075,ZCTA5 14075,62963,14075
8600000US14080,14080,ZCTA5 14080,61920,14080
8600000US14081,14081,ZCTA5 14081,57019,14081
8600000US14082,14082,ZCTA5 14082,44063,14082
8600000US14085,14085,ZCTA5 14085,85536,14085
8600000US14086,14086,ZCTA5 14086,77999,14086
8600000US14091,14091,ZCTA5 14091,61304,14091
8600000US14092,14092,ZCTA5 14092,67500,14092
8600000US14094,14094,ZCTA5 14094,51787,14094
8600000US14098,14098,ZCTA5 14098,54148,14098
8600000US14101,14101,ZCTA5 14101,53125,14101
8600000US14102,14102,ZCTA5 14102,95083,14102
8600000US14103,14103,ZCTA5 14103,45235,14103
8600000US14105,14105,ZCTA5 14105,62985,14105
8600000US14108,14108,ZCTA5 14108,50352,14108
8600000US14109,14109,ZCTA5 14109,,14109
8600000US14111,14111,ZCTA5 14111,54940,14111
8600000US14112,14112,ZCTA5 14112,,14112
8600000US14113,14113,ZCTA5 14113,41359,14113
8600000US14120,14120,ZCTA5 14120,56089,14120
8600000US14125,14125,ZCTA5 14125,54022,14125
8600000US14126,14126,ZCTA5 14126,55893,14126
8600000US14127,14127,ZCTA5 14127,84798,14127
8600000US14129,14129,ZCTA5 14129,43603,14129
8600000US14130,14130,ZCTA5 14130,47679,14130
8600000US14131,14131,ZCTA5 14131,68869,14131
8600000US14132,14132,ZCTA5 14132,60595,14132
8600000US14134,14134,ZCTA5 14134,83594,14134
8600000US14135,14135,ZCTA5 14135,43250,14135
8600000US14136,14136,ZCTA5 14136,43882,14136
8600000US14138,14138,ZCTA5 14138,47803,14138
8600000US14139,14139,ZCTA5 14139,71250,14139
8600000US14141,14141,ZCTA5 14141,51194,14141
8600000US14143,14143,ZCTA5 14143,54758,14143
8600000US14145,14145,ZCTA5 14145,56333,14145
8600000US14150,14150,ZCTA5 14150,51302,14150
8600000US14167,14167,ZCTA5 14167,59306,14167
8600000US14168,14168,ZCTA5 14168,,14168
8600000US14169,14169,ZCTA5 14169,32407,14169
8600000US14170,14170,ZCTA5 14170,68333,14170
8600000US14171,14171,ZCTA5 14171,44495,14171
8600000US14172,14172,ZCTA5 14172,56591,14172
8600000US14173,14173,ZCTA5 14173,34598,14173
8600000US14174,14174,ZCTA5 14174,66597,14174
8600000US14201,14201,ZCTA5 14201,25551,14201
8600000US14202,14202,ZCTA5 14202,42336,14202
8600000US14203,14203,ZCTA5 14203,31892,14203
8600000US14204,14204,ZCTA5 14204,26269,14204
8600000US14206,14206,ZCTA5 14206,35662,14206
8600000US14207,14207,ZCTA5 14207,24593,14207
8600000US14208,14208,ZCTA5 14208,24036,14208
8600000US14209,14209,ZCTA5 14209,31688,14209
8600000US14210,14210,ZCTA5 14210,33821,14210
8600000US14211,14211,ZCTA5 14211,23881,14211
8600000US14212,14212,ZCTA5 14212,23438,14212
8600000US14213,14213,ZCTA5 14213,28365,14213
8600000US14214,14214,ZCTA5 14214,39433,14214
8600000US14215,14215,ZCTA5 14215,31527,14215
8600000US14216,14216,ZCTA5 14216,50781,14216
8600000US14217,14217,ZCTA5 14217,50434,14217
8600000US14218,14218,ZCTA5 14218,36628,14218
8600000US14219,14219,ZCTA5 14219,48702,14219
8600000US14220,14220,ZCTA5 14220,47088,14220
8600000US14221,14221,ZCTA5 14221,77511,14221
8600000US14222,14222,ZCTA5 14222,52066,14222
8600000US14223,14223,ZCTA5 14223,59326,14223
8600000US14224,14224,ZCTA5 14224,59875,14224
8600000US14225,14225,ZCTA5 14225,47693,14225
8600000US14226,14226,ZCTA5 14226,61930,14226
8600000US14227,14227,ZCTA5 14227,48941,14227
8600000US14228,14228,ZCTA5 14228,48343,14228
8600000US14261,14261,ZCTA5 14261,,14261
8600000US14301,14301,ZCTA5 14301,21413,14301
8600000US14302,14302,ZCTA5 14302,,14302
8600000US14303,14303,ZCTA5 14303,29916,14303
8600000US14304,14304,ZCTA5 14304,50072,14304
8600000US14305,14305,ZCTA5 14305,32211,14305
8600000US14411,14411,ZCTA5 14411,41820,14411
8600000US14414,14414,ZCTA5 14414,57273,14414
8600000US14415,14415,ZCTA5 14415,37708,14415
8600000US14416,14416,ZCTA5 14416,49583,14416
8600000US14418,14418,ZCTA5 14418,59236,14418
8600000US14420,14420,ZCTA5 14420,52232,14420
8600000US14422,14422,ZCTA5 14422,63250,14422
8600000US14423,14423,ZCTA5 14423,53116,14423
8600000US14424,14424,ZCTA5 14424,53490,14424
8600000US14425,14425,ZCTA5 14425,63354,14425
8600000US14427,14427,ZCTA5 14427,51850,14427
8600000US14428,14428,ZCTA5 14428,59292,14428
8600000US14432,14432,ZCTA5 14432,52565,14432
8600000US14433,14433,ZCTA5 14433,51250,14433
8600000US14435,14435,ZCTA5 14435,60822,14435
8600000US14437,14437,ZCTA5 14437,44244,14437
8600000US14441,14441,ZCTA5 14441,50625,14441
8600000US14445,14445,ZCTA5 14445,48094,14445
8600000US14450,14450,ZCTA5 14450,76655,14450
8600000US14454,14454,ZCTA5 14454,42323,14454
8600000US14456,14456,ZCTA5 14456,45279,14456
8600000US14462,14462,ZCTA5 14462,52019,14462
8600000US14464,14464,ZCTA5 14464,57736,14464
8600000US14466,14466,ZCTA5 14466,55987,14466
8600000US14467,14467,ZCTA5 14467,74970,14467
8600000US14468,14468,ZCTA5 14468,65810,14468
8600000US14469,14469,ZCTA5 14469,60278,14469
8600000US14470,14470,ZCTA5 14470,46856,14470
8600000US14471,14471,ZCTA5 14471,62791,14471
8600000US14472,14472,ZCTA5 14472,85049,14472
8600000US14475,14475,ZCTA5 14475,84167,14475
8600000US14476,14476,ZCTA5 14476,52386,14476
8600000US14477,14477,ZCTA5 14477,54290,14477
8600000US14478,14478,ZCTA5 14478,91250,14478
8600000US14479,14479,ZCTA5 14479,,14479
8600000US14480,14480,ZCTA5 14480,38015,14480
8600000US14481,14481,ZCTA5 14481,52212,14481
8600000US14482,14482,ZCTA5 14482,52929,14482
8600000US14485,14485,ZCTA5 14485,48333,14485
8600000US14486,14486,ZCTA5 14486,59615,14486
8600000US14487,14487,ZCTA5 14487,65652,14487
8600000US14489,14489,ZCTA5 14489,46060,14489
8600000US14502,14502,ZCTA5 14502,67330,14502
8600000US14504,14504,ZCTA5 14504,53144,14504
8600000US14505,14505,ZCTA5 14505,58566,14505
8600000US14506,14506,ZCTA5 14506,102989,14506
8600000US14507,14507,ZCTA5 14507,58580,14507
8600000US14510,14510,ZCTA5 14510,46063,14510
8600000US14511,14511,ZCTA5 14511,45769,14511
8600000US14512,14512,ZCTA5 14512,52534,14512
8600000US14513,14513,ZCTA5 14513,37594,14513
8600000US14514,14514,ZCTA5 14514,63155,14514
8600000US14516,14516,ZCTA5 14516,56316,14516
8600000US14517,14517,ZCTA5 14517,40685,14517
8600000US14519,14519,ZCTA5 14519,59159,14519
8600000US14521,14521,ZCTA5 14521,45945,14521
8600000US14522,14522,ZCTA5 14522,46774,14522
8600000US14525,14525,ZCTA5 14525,65625,14525
8600000US14526,14526,ZCTA5 14526,81596,14526
8600000US14527,14527,ZCTA5 14527,46943,14527
8600000US14529,14529,ZCTA5 14529,,14529
8600000US14530,14530,ZCTA5 14530,50513,14530
8600000US14532,14532,ZCTA5 14532,53177,14532
8600000US14533,14533,ZCTA5 14533,60156,14533
8600000US14534,14534,ZCTA5 14534,104398,14534
8600000US14536,14536,ZCTA5 14536,42438,14536
8600000US14537,14537,ZCTA5 14537,67344,14537
8600000US14539,14539,ZCTA5 14539,70156,14539
8600000US14541,14541,ZCTA5 14541,56745,14541
8600000US14542,14542,ZCTA5 14542,,14542
8600000US14543,14543,ZCTA5 14543,81689,14543
8600000US14544,14544,ZCTA5 14544,56580,14544
8600000US14545,14545,ZCTA5 14545,56667,14545
8600000US14546,14546,ZCTA5 14546,56974,14546
8600000US14548,14548,ZCTA5 14548,55170,14548
8600000US14549,14549,ZCTA5 14549,31944,14549
8600000US14550,14550,ZCTA5 14550,54375,14550
8600000US14551,14551,ZCTA5 14551,47561,14551
8600000US14555,14555,ZCTA5 14555,49750,14555
8600000US14559,14559,ZCTA5 14559,74260,14559
8600000US14560,14560,ZCTA5 14560,54875,14560
8600000US14561,14561,ZCTA5 14561,64535,14561
8600000US14564,14564,ZCTA5 14564,86336,14564
8600000US14568,14568,ZCTA5 14568,74938,14568
8600000US14569,14569,ZCTA5 14569,46250,14569
8600000US14571,14571,ZCTA5 14571,46900,14571
8600000US14572,14572,ZCTA5 14572,41784,14572
8600000US14580,14580,ZCTA5 14580,71899,14580
8600000US14585,14585,ZCTA5 14585,42188,14585
8600000US14586,14586,ZCTA5 14586,77188,14586
8600000US14588,14588,ZCTA5 14588,83583,14588
8600000US14589,14589,ZCTA5 14589,50167,14589
8600000US14590,14590,ZCTA5 14590,44850,14590
8600000US14591,14591,ZCTA5 14591,58170,14591
8600000US14592,14592,ZCTA5 14592,83702,14592
8600000US14604,14604,ZCTA5 14604,14270,14604
8600000US14605,14605,ZCTA5 14605,18318,14605
8600000US14606,14606,ZCTA5 14606,37542,14606
8600000US14607,14607,ZCTA5 14607,41954,14607
8600000US14608,14608,ZCTA5 14608,20047,14608
8600000US14609,14609,ZCTA5 14609,41074,14609
8600000US14610,14610,ZCTA5 14610,59046,14610
8600000US14611,14611,ZCTA5 14611,24924,14611
8600000US14612,14612,ZCTA5 14612,61349,14612
8600000US14613,14613,ZCTA5 14613,28026,14613
8600000US14614,14614,ZCTA5 14614,,14614
8600000US14615,14615,ZCTA5 14615,36250,14615
8600000US14616,14616,ZCTA5 14616,46143,14616
8600000US14617,14617,ZCTA5 14617,60870,14617
8600000US14618,14618,ZCTA5 14618,89688,14618
8600000US14619,14619,ZCTA5 14619,36176,14619
8600000US14620,14620,ZCTA5 14620,40483,14620
8600000US14621,14621,ZCTA5 14621,24906,14621
8600000US14622,14622,ZCTA5 14622,49257,14622
8600000US14623,14623,ZCTA5 14623,47613,14623
8600000US14624,14624,ZCTA5 14624,60443,14624
8600000US14625,14625,ZCTA5 14625,72500,14625
8600000US14626,14626,ZCTA5 14626,53212,14626
8600000US14627,14627,ZCTA5 14627,,14627
8600000US14701,14701,ZCTA5 14701,36552,14701
8600000US14706,14706,ZCTA5 14706,50938,14706
8600000US14707,14707,ZCTA5 14707,57500,14707
8600000US14708,14708,ZCTA5 14708,57031,14708
8600000US14709,14709,ZCTA5 14709,44107,14709
8600000US14710,14710,ZCTA5 14710,52946,14710
8600000US14711,14711,ZCTA5 14711,42361,14711
8600000US14712,14712,ZCTA5 14712,48750,14712
8600000US14714,14714,ZCTA5 14714,42500,14714
8600000US14715,14715,ZCTA5 14715,39444,14715
8600000US14716,14716,ZCTA5 14716,34597,14716
8600000US14717,14717,ZCTA5 14717,40921,14717
8600000US14718,14718,ZCTA5 14718,56689,14718
8600000US14719,14719,ZCTA5 14719,45893,14719
8600000US14720,14720,ZCTA5 14720,39875,14720
8600000US14721,14721,ZCTA5 14721,,14721
8600000US14722,14722,ZCTA5 14722,95917,14722
8600000US14723,14723,ZCTA5 14723,48281,14723
8600000US14724,14724,ZCTA5 14724,48036,14724
8600000US14726,14726,ZCTA5 14726,34833,14726
8600000US14727,14727,ZCTA5 14727,48859,14727
8600000US14728,14728,ZCTA5 14728,47750,14728
8600000US14729,14729,ZCTA5 14729,55469,14729
8600000US14731,14731,ZCTA5 14731,61389,14731
8600000US14732,14732,ZCTA5 14732,54167,14732
8600000US14733,14733,ZCTA5 14733,41377,14733
8600000US14735,14735,ZCTA5 14735,38059,14735
8600000US14736,14736,ZCTA5 14736,42589,14736
8600000US14737,14737,ZCTA5 14737,42835,14737
8600000US14738,14738,ZCTA5 14738,47911,14738
8600000US14739,14739,ZCTA5 14739,36541,14739
8600000US14740,14740,ZCTA5 14740,51307,14740
8600000US14741,14741,ZCTA5 14741,53333,14741
8600000US14742,14742,ZCTA5 14742,78988,14742
8600000US14743,14743,ZCTA5 14743,42222,14743
8600000US14744,14744,ZCTA5 14744,50000,14744
8600000US14747,14747,ZCTA5 14747,41702,14747
8600000US14748,14748,ZCTA5 14748,35417,14748
8600000US14750,14750,ZCTA5 14750,50881,14750
8600000US14752,14752,ZCTA5 14752,,14752
8600000US14753,14753,ZCTA5 14753,33500,14753
8600000US14754,14754,ZCTA5 14754,43375,14754
8600000US14755,14755,ZCTA5 14755,44063,14755
8600000US14756,14756,ZCTA5 14756,,14756
8600000US14757,14757,ZCTA5 14757,46504,14757
8600000US14760,14760,ZCTA5 14760,39821,14760
8600000US14767,14767,ZCTA5 14767,37174,14767
8600000US14769,14769,ZCTA5 14769,37115,14769
8600000US14770,14770,ZCTA5 14770,51319,14770
8600000US14772,14772,ZCTA5 14772,39697,14772
8600000US14774,14774,ZCTA5 14774,41875,14774
8600000US14775,14775,ZCTA5 14775,41648,14775
8600000US14777,14777,ZCTA5 14777,43177,14777
8600000US14778,14778,ZCTA5 14778,,14778
8600000US14779,14779,ZCTA5 14779,32126,14779
8600000US14781,14781,ZCTA5 14781,42317,14781
8600000US14782,14782,ZCTA5 14782,46433,14782
8600000US14783,14783,ZCTA5 14783,31111,14783
8600000US14784,14784,ZCTA5 14784,34844,14784
8600000US14787,14787,ZCTA5 14787,45728,14787
8600000US14788,14788,ZCTA5 14788,62188,14788
8600000US14801,14801,ZCTA5 14801,43185,14801
8600000US14802,14802,ZCTA5 14802,25156,14802
8600000US14803,14803,ZCTA5 14803,47188,14803
8600000US14804,14804,ZCTA5 14804,54333,14804
8600000US14805,14805,ZCTA5 14805,55655,14805
8600000US14806,14806,ZCTA5 14806,50662,14806
8600000US14807,14807,ZCTA5 14807,51146,14807
8600000US14808,14808,ZCTA5 14808,44120,14808
8600000US14809,14809,ZCTA5 14809,42217,14809
8600000US14810,14810,ZCTA5 14810,40793,14810
8600000US14812,14812,ZCTA5 14812,58889,14812
8600000US14813,14813,ZCTA5 14813,42059,14813
8600000US14814,14814,ZCTA5 14814,62338,14814
8600000US14815,14815,ZCTA5 14815,45000,14815
8600000US14816,14816,ZCTA5 14816,49083,14816
8600000US14817,14817,ZCTA5 14817,49931,14817
8600000US14818,14818,ZCTA5 14818,53281,14818
8600000US14819,14819,ZCTA5 14819,36375,14819
8600000US14820,14820,ZCTA5 14820,42045,14820
8600000US14821,14821,ZCTA5 14821,51210,14821
8600000US14822,14822,ZCTA5 14822,36250,14822
8600000US14823,14823,ZCTA5 14823,49360,14823
8600000US14824,14824,ZCTA5 14824,43750,14824
8600000US14825,14825,ZCTA5 14825,55804,14825
8600000US14826,14826,ZCTA5 14826,40170,14826
8600000US14827,14827,ZCTA5 14827,,14827
8600000US14830,14830,ZCTA5 14830,53294,14830
8600000US14836,14836,ZCTA5 14836,65625,14836
8600000US14837,14837,ZCTA5 14837,45990,14837
8600000US14838,14838,ZCTA5 14838,55057,14838
8600000US14839,14839,ZCTA5 14839,52031,14839
8600000US14840,14840,ZCTA5 14840,54500,14840
8600000US14841,14841,ZCTA5 14841,78250,14841
8600000US14842,14842,ZCTA5 14842,53278,14842
8600000US14843,14843,ZCTA5 14843,40511,14843
8600000US14845,14845,ZCTA5 14845,63377,14845
8600000US14846,14846,ZCTA5 14846,46389,14846
8600000US14847,14847,ZCTA5 14847,46406,14847
8600000US14850,14850,ZCTA5 14850,48088,14850
8600000US14853,14853,ZCTA5 14853,,14853
8600000US14854,14854,ZCTA5 14854,,14854
8600000US14855,14855,ZCTA5 14855,45329,14855
8600000US14856,14856,ZCTA5 14856,,14856
8600000US14858,14858,ZCTA5 14858,51023,14858
8600000US14859,14859,ZCTA5 14859,50781,14859
8600000US14860,14860,ZCTA5 14860,53500,14860
8600000US14861,14861,ZCTA5 14861,49688,14861
8600000US14864,14864,ZCTA5 14864,64468,14864
8600000US14865,14865,ZCTA5 14865,37821,14865
8600000US14867,14867,ZCTA5 14867,44306,14867
8600000US14869,14869,ZCTA5 14869,49231,14869
8600000US14870,14870,ZCTA5 14870,62813,14870
8600000US14871,14871,ZCTA5 14871,62212,14871
8600000US14872,14872,ZCTA5 14872,51958,14872
8600000US14873,14873,ZCTA5 14873,46987,14873
8600000US14874,14874,ZCTA5 14874,34028,14874
8600000US14877,14877,ZCTA5 14877,51094,14877
8600000US14878,14878,ZCTA5 14878,69318,14878
8600000US14879,14879,ZCTA5 14879,47214,14879
8600000US14880,14880,ZCTA5 14880,49922,14880
8600000US14881,14881,ZCTA5 14881,,14881
8600000US14882,14882,ZCTA5 14882,69097,14882
8600000US14883,14883,ZCTA5 14883,51447,14883
8600000US14884,14884,ZCTA5 14884,47500,14884
8600000US14885,14885,ZCTA5 14885,47375,14885
8600000US14886,14886,ZCTA5 14886,66450,14886
8600000US14889,14889,ZCTA5 14889,49853,14889
8600000US14891,14891,ZCTA5 14891,44104,14891
8600000US14892,14892,ZCTA5 14892,50253,14892
8600000US14893,14893,ZCTA5 14893,,14893
8600000US14894,14894,ZCTA5 14894,39750,14894
8600000US14895,14895,ZCTA5 14895,41102,14895
8600000US14897,14897,ZCTA5 14897,45789,14897
8600000US14898,14898,ZCTA5 14898,37941,14898
8600000US14901,14901,ZCTA5 14901,26766,14901
8600000US14903,14903,ZCTA5 14903,49267,14903
8600000US14904,14904,ZCTA5 14904,38020,14904
8600000US14905,14905,ZCTA5 14905,64178,14905
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,